key,atom,cluster0,cluster1,cluster2,cluster3
1D-014,1,9.523139535483439e-33,3.356272317138423e-35,1.0,2.833861622998986e-150
1D-014,2,9.518661086056116e-33,3.354683190065923e-35,1.0,2.8396239989803047e-150
1D-014,3,9.518611049937724e-33,3.354631014508137e-35,1.0,2.839653027908011e-150
1D-014,4,9.509038856118121e-33,3.351111889327717e-35,1.0,2.851891338267191e-150
1D-014,5,9.51148124783546e-33,3.3519778937406967e-35,1.0,2.8487295207300756e-150
1D-014,6,9.519839861086406e-33,3.355120896171262e-35,1.0,2.838125871626287e-150
1D-014,7,9.510163385370768e-33,3.3514681436198095e-35,1.0,2.85039111373296e-150
1D-015,0,1.4782525609112894e-33,6.096823526364319e-37,1.0,6.605419939249565e-146
1D-015,1,0.9999976475753186,2.352424681275863e-06,2.057512717794113e-26,0.0
1D-015,2,0.9999977736838164,2.226316183491947e-06,2.813995274326476e-26,0.0
1D-015,3,6.321732270604481e-29,1.8556215039528426e-32,1.0,6.085815240125497e-169
1D-015,4,6.987922634120599e-127,2.075792451818562e-88,4.416232994907275e-21,1.0
1D-015,5,0.9999975702147289,2.4297852707433533e-06,3.133441934318767e-26,0.0
1D-015,6,0.9999969967848082,3.0032151917775496e-06,5.60189497447235e-26,0.0
1D-015,7,0.9999988469825943,1.1530174056574872e-06,2.4361140834690227e-26,0.0
1D-016,0,5.948969665346609e-30,2.420299712274575e-32,1.0,3.985469751607722e-162
1D-016,1,2.160879545938502e-31,7.750376162071355e-34,1.0,4.2819122913188967e-156
1D-016,2,6.89527091535217e-33,2.3673396312024977e-35,1.0,1.1138960923872808e-149
1D-016,3,3.375241084162081e-34,1.2022588965371362e-36,1.0,6.338333861397484e-144
1D-016,4,5.936105904681488e-30,2.4148444110075455e-32,1.0,4.0215348537442633e-162
1D-016,5,2.1629767216092516e-31,7.75797410576493e-34,1.0,4.264227060280363e-156
1D-016,6,6.911822275699498e-33,2.3730081594197565e-35,1.0,1.1023570439396983e-149
1D-016,7,3.375092334347554e-34,1.2022046047632506e-36,1.0,6.339572757300662e-144
1D-017,0,6.166877082462477e-34,2.1469711774924827e-36,1.0,4.355860522403364e-145
1D-017,1,2.854044188966255e-31,1.0212790394399731e-33,1.0,1.2937125528301273e-156
1D-017,2,3.5564323871350096e-34,1.253903300567492e-36,1.0,5.011472250303398e-144
1D-017,3,5.2441567494630205e-31,1.9118675288437097e-33,1.0,9.92437356817774e-158
1D-017,4,6.1493333747972336e-34,2.1409620927425674e-36,1.0,4.411129724435204e-145
1D-017,5,2.8447794125711865e-31,1.0178336721270379e-33,1.0,1.311534788092103e-156
1D-017,6,3.54965384518552e-34,1.2515251402407823e-36,1.0,5.054132453076553e-144
1D-017,7,5.208939732948681e-31,1.8986595236119958e-33,1.0,1.021064300365626e-157
1D-018,0,1.5010929724497043e-32,4.974520725872088e-35,1.0,3.6595247303939374e-151
1D-018,1,3.8149825802461853e-34,1.3130719218760639e-36,1.0,3.6460232239081917e-144
1D-018,2,1.4949064373255395e-32,4.952327452421132e-35,1.0,3.723979207461306e-151
1D-018,3,3.8114706591706584e-34,1.3117728936015636e-36,1.0,3.660920007972187e-144
1D-018,4,1.4991424232177668e-32,4.967670559153307e-35,1.0,3.679835648803108e-151
1D-018,5,3.8176065679919392e-34,1.3140027986825129e-36,1.0,3.6349134016706575e-144
1D-018,6,1.4939592364252626e-32,4.949594753214536e-35,1.0,3.734609273939119e-151
1D-018,7,3.793754780028174e-34,1.305590197293532e-36,1.0,3.737487558163243e-144
1D-019,0,2.813243784066512e-31,8.964390873477302e-34,1.0,1.1002980340534233e-156
1D-019,1,6.369207951717184e-39,4.503741990172735e-40,1.0,1.0901831931601447e-123
1D-019,2,2.514398959556194e-31,7.998066879382939e-34,1.0,1.7792437083677558e-156
1D-019,3,1.461096264575678e-30,5.1987274029455096e-33,1.0,1.1680252621197089e-159
1D-019,4,3.1103106249896303e-31,9.9521091623852e-34,1.0,7.196487512000007e-157
1D-019,5,6.369207951717184e-39,4.503741990172735e-40,1.0,1.0901831931601447e-123
1D-019,6,2.827681716955431e-31,9.035021772882862e-34,1.0,1.0818595650045664e-156
